company_no,receipt_document_no,receipt_no,receipt_date,receipt_amount,receipt_type,receipt_source,receipt_subtype,customer_no,invoice_no,line_no,applied_amount,job_no,job_description
1,EFT00977621,2930,2025-10-09,39241.2,I,C,,106,6249,1,1216.0,5035,ECH MV #737826 Main 3A Splashg
1,EFT00977621,2930,2025-10-09,39241.2,I,C,,106,6250,1,1882.0,5097,ECH MV Power & Data ED Dir Off
1,EFT00977621,2930,2025-10-09,39241.2,I,C,,106,6262,1,16420.5,4073,ECH MV Xstrahl 200 Install
1,136173,2924,2025-10-07,111514.91,I,C,,115,6071,1,19976.38,3467,SH Fremont Bldg 1-Generator
1,136173,2924,2025-10-07,111514.91,I,C,,115,6116,1,25774.99,4670,SH 701 MV Pharmacotherapy TI
1,136173,2924,2025-10-07,111514.91,I,C,,115,6215,1,65763.54,3468,SH 4050 Dublin-Generator
1,135999,2925,2025-10-07,56420.0,I,C,,115,6222,1,50778.0,4382,SMSC Pharmacy Hood Replacement
1,135999,2925,2025-10-07,56420.0,I,C,,115,6223,1,5642.0,4382,SMSC Pharmacy Hood Replacement
1,135766,2920,2025-10-02,957215.02,I,C,,115,6211,1,4212.22,4870,SH Fremont Palliative Care
1,135766,2920,2025-10-02,957215.02,I,C,,115,6213,1,10667.6,4824,PAMF 201 OSF Vehicle Incident
1,135766,2920,2025-10-02,957215.02,I,C,,115,6214,1,606494.11,4029,SH 4000 Dublin 3rd Fl Infusion
1,135766,2920,2025-10-02,957215.02,I,C,,115,6216,1,16718.64,4741,SH 15720 Winchester Endo Rel
1,135766,2920,2025-10-02,957215.02,I,C,,115,6217,1,211881.11,3725,SH Fremont MRI & CT Replacem
1,135766,2920,2025-10-02,957215.02,I,C,,115,6218,1,107241.34,4863,SH Fremont CT Replacement
1,135446,2921,2025-10-02,8938.06,I,C,,115,6219,1,8938.06,4911,SMSC Elevator Cab Interior Mod
1,EFT00976818,2922,2025-10-02,247668.35,I,C,,106,6198,1,231314.35,4873,ECH MOB 700 W Parr Aspire Ste
1,EFT00976818,2922,2025-10-02,247668.35,I,C,,106,6224,1,8622.0,5089,ECH MV OR Pyxis Relocation
1,EFT00976818,2922,2025-10-02,247668.35,I,C,,106,6225,1,4679.0,5064,ECH MV Mounts CSRX Bottles Loc
1,EFT00976818,2922,2025-10-02,247668.35,I,C,,106,6226,1,3053.0,4385,ECH MV Imaging Waiting Refresh
1,135140,2919,2025-09-30,35688.82,I,C,,115,6156,1,34384.77,4870,SH Fremont Palliative Care
1,135140,2919,2025-09-30,35688.82,I,C,,115,6207,1,1304.05,4531,SH Fremont OBGYN Conversion
1,447197,2915,2025-09-29,120928.22,I,C,,133,5877,1,67995.22,4563,SVMH 212 San Jose 2nd Flr Ligh
1,447197,2915,2025-09-29,120928.22,I,C,,133,6150,1,52933.0,4975,SVMH Angio Equipment
1,3626964,2916,2025-09-29,4322.0,I,C,,167,6190,1,4322.0,5110,LPCH Disaster Closet Clean Up
1,0000996472,2917,2025-09-29,59393.8,I,C,,244,6119,1,23071.8,4939,PCD 119 W. Beach Street T.I.
1,0000996472,2917,2025-09-29,59393.8,I,C,,244,6159,1,36322.0,4939,PCD 119 W. Beach Street T.I.
1,1735364,2918,2025-09-29,324640.05,I,C,,104,6199,1,324640.05,4107,SJMC IT Infrastructure Refresh
1,1734884,2914,2025-09-26,625262.16,I,C,,104,6194,1,68016.16,4485,Dignity Mercy Gilbert IT Refrs
1,1734884,2914,2025-09-26,625262.16,I,C,,104,6195,1,165391.99,4581,SRDH San Martin IT Refresh
1,1734884,2914,2025-09-26,625262.16,I,C,,104,6196,1,391854.01,4582,SRDH Siena IT Refresh
1,817937,2911,2025-09-25,165157.73,I,C,,111,6197,1,165157.73,4348,SCU Adobe (Kitchen) Remodel
1,EFT00970301,2912,2025-09-25,7709.0,I,C,,106,6203,1,1074.0,5034,ECH MV #738576 Taube iPad Inst
1,EFT00970301,2912,2025-09-25,7709.0,I,C,,106,6208,1,5609.0,4924,ECH MV L&D Make Ready Misc.
1,EFT00970301,2912,2025-09-25,7709.0,I,C,,106,6210,1,1026.0,5127,ECH MOB 700 W Parr EmergenLeak
1,1734456,2913,2025-09-25,3672.0,I,C,,104,6192,1,3672.0,5085,DH ICU Hooper Sink Drain Repai
1,3629075,2923,2025-09-25,15037.0,I,C,,167,5810,1,4687.0,4945,LPCH 2591 + 2550 IFC
1,3629075,2923,2025-09-25,15037.0,I,C,,167,6087,1,10350.0,4131,LPCH West Lighting Control Sys
1,065946,2907,2025-09-23,2649.0,I,C,,246,6172,1,2649.0,5066,DH FD Rough Opening
1,13192742,2908,2025-09-23,64384.35,I,C,,152,6163,1,64384.35,3342,SLRH CT Scan Replacement
1,3586328,2909,2025-09-23,8324.2,I,C,,167,6187,1,8324.2,5002,LPCH West Bldg Rodent Deterren
1,133774,2910,2025-09-23,51559.74,I,C,,115,6175,1,4142.04,3842,PAMF 2850 Commercial Crossing
1,133774,2910,2025-09-23,51559.74,I,C,,115,6179,1,35914.19,3815,SH 301 Sunnyvale MRI Replace
1,133774,2910,2025-09-23,51559.74,I,C,,115,6180,1,11503.51,4018,SH 301 OSF Pharmacotherapy Con
1,1733336,2906,2025-09-22,906.0,I,C,,104,6185,1,906.0,5102,DH Sterile Processing IFC
1,1732707,2905,2025-09-19,136465.66,I,C,,104,5829,1,90145.69,4157,Dignity Sequoia CT Install
1,1732707,2905,2025-09-19,136465.66,I,C,,104,6182,1,46319.97,5050,DH Dr Lounge Completion
1,132579,2903,2025-09-18,117524.44,I,C,,115,5533,1,15327.58,2668,PAMF - 301 Old SF Rd. - Genera
1,132579,2903,2025-09-18,117524.44,I,C,,115,5921,1,9927.58,2668,PAMF - 301 Old SF Rd. - Genera
1,132579,2903,2025-09-18,117524.44,I,C,,115,5922,1,32291.11,2668,PAMF - 301 Old SF Rd. - Genera
1,132579,2903,2025-09-18,117524.44,I,C,,115,6115,1,21031.27,4052,SH 2581 Sam ENT Relocation
1,132579,2903,2025-09-18,117524.44,I,C,,115,6178,1,38946.9,4052,SH 2581 Sam ENT Relocation
1,EFT00969805,2904,2025-09-18,15940.0,I,C,,106,6188,1,10636.0,4666,ECH MOB Fire Extinguishers 625
1,EFT00969805,2904,2025-09-18,15940.0,I,C,,106,6189,1,3992.0,5115,ECH MV WO#2444 NM Ste 4C NC
1,EFT00969805,2904,2025-09-18,15940.0,I,C,,106,6191,1,1312.0,5131,ECH MOB LPCH Sharp Container W
1,1731375,2902,2025-09-15,1260.0,I,C,,104,6177,1,1260.0,5061,DH Katz Door Adjustment
1,130948,2900,2025-09-11,308435.27,I,C,,115,6072,1,121051.84,4164,SH 795 Locker Rms Convert Exam
1,130948,2900,2025-09-11,308435.27,I,C,,115,6143,1,1395.4,3467,SH Fremont Bldg 1-Generator
1,130948,2900,2025-09-11,308435.27,I,C,,115,6145,1,10258.84,4531,SH Fremont OBGYN Conversion
1,130948,2900,2025-09-11,308435.27,I,C,,115,6155,1,19863.45,4118,PAMF Dublin Sleep Lab Relocati
1,130948,2900,2025-09-11,308435.27,I,C,,115,6157,1,85091.55,4164,SH 795 Locker Rms Convert Exam
1,130948,2900,2025-09-11,308435.27,I,C,,115,6181,1,39918.77,4824,PAMF 201 OSF Vehicle Incident
1,130948,2900,2025-09-11,308435.27,I,C,,115,6183,1,19744.02,4670,SH 701 MV Pharmacotherapy TI
1,130948,2900,2025-09-11,308435.27,I,C,,115,6184,1,11111.4,4605,795 ECR Feasibility Walgreens
1,EFT00963105,2901,2025-09-11,43503.0,I,C,,106,6186,1,43503.0,4927,ECH LG Lab Breakroom Renovatio
1,130244,2898,2025-09-09,815583.79,I,C,,115,6069,1,417571.47,4029,SH 4000 Dublin 3rd Fl Infusion
1,130244,2898,2025-09-09,815583.79,I,C,,115,6139,1,398012.32,4029,SH 4000 Dublin 3rd Fl Infusion
1,130542,2899,2025-09-09,15268.0,I,C,,115,6176,1,15268.0,5029,SMSC Medivator Drain Work
1,218365,2893,2025-09-04,7284.0,I,C,,123,6125,1,7284.0,5008,BTM Insulation at CEO Office
1,446911,2894,2025-09-04,50888.0,I,C,,133,6151,1,50888.0,5059,SVMH Cath Lab 3
1,129948,2895,2025-09-04,268683.74,I,C,,115,5997,1,33574.46,3725,SH Fremont MRI & CT Replacem
1,129948,2895,2025-09-04,268683.74,I,C,,115,6114,1,53049.74,3815,SH 301 Sunnyvale MRI Replace
1,129948,2895,2025-09-04,268683.74,I,C,,115,6117,1,2450.0,4119,SH 301 OSF Varian Bravos HDR
1,129948,2895,2025-09-04,268683.74,I,C,,115,6135,1,18232.89,4150,"SH 701 ECR-Lab Data,Security"
1,129948,2895,2025-09-04,268683.74,I,C,,115,6140,1,48549.71,4863,SH Fremont CT Replacement
1,129948,2895,2025-09-04,268683.74,I,C,,115,6141,1,103143.44,3725,SH Fremont MRI & CT Replacem
1,129948,2895,2025-09-04,268683.74,I,C,,115,6142,1,9683.5,3468,SH 4050 Dublin-Generator
1,129533,2896,2025-09-04,81987.55,I,C,,115,6138,1,72655.4,4415,SMSC Kitchen MUA Replacement
1,129533,2896,2025-09-04,81987.55,I,C,,115,6165,1,9332.15,4911,SMSC Elevator Cab Interior Mod
1,EFT00962621,2897,2025-09-04,60931.86,I,C,,106,6133,1,34932.86,4073,ECH MV Xstrahl 200 Install
1,EFT00962621,2897,2025-09-04,60931.86,I,C,,106,6162,1,2953.0,5027,ECHMOB 721504/734187 Welc iPad
1,EFT00962621,2897,2025-09-04,60931.86,I,C,,106,6169,1,1470.0,5065,ECH MV Pyxis Seismic Brackets
1,EFT00962621,2897,2025-09-04,60931.86,I,C,,106,6170,1,14061.0,5069,ECH LG Misc Work
1,EFT00962621,2897,2025-09-04,60931.86,I,C,,106,6171,1,7515.0,4685,ECH LG Cancer CtrCasework Mods
1,21480,2892,2025-08-30,121465.7,I,C,,119,5657,1,121465.7,3399,IHC 2nd Flr Administrative Off
1,1727349,2891,2025-08-29,216640.8,I,C,,104,6154,1,216640.8,4668,DH IT Infrastructure Refresh 2
1,13186464,2886,2025-08-28,48099.39,I,C,,152,4678,1,235.0,3342,SLRH CT Scan Replacement
1,13186464,2886,2025-08-28,48099.39,I,C,,152,4679,1,51.0,3346,SLRH Sterilizer Replacement
1,13186464,2886,2025-08-28,48099.39,I,C,,152,4680,1,2479.77,3362,SLRH Pharmacy Upgrades
1,13186464,2886,2025-08-28,48099.39,I,C,,152,5324,1,3496.27,3342,SLRH CT Scan Replacement
1,13186464,2886,2025-08-28,48099.39,I,C,,152,5326,1,1281.37,3344,SLRH Joint Commission T.I.
1,13186464,2886,2025-08-28,48099.39,I,C,,152,5327,1,221.0,3345,SLRH Joint Comm. 7 Auto Doors
1,13186464,2886,2025-08-28,48099.39,I,C,,152,5328,1,7960.6,3362,SLRH Pharmacy Upgrades
1,13186464,2886,2025-08-28,48099.39,I,C,,152,5494,1,9100.55,3342,SLRH CT Scan Replacement
1,13186464,2886,2025-08-28,48099.39,I,C,,152,5495,1,1123.13,3344,SLRH Joint Commission T.I.
1,13186464,2886,2025-08-28,48099.39,I,C,,152,5496,1,306.4,3345,SLRH Joint Comm. 7 Auto Doors
1,13186464,2886,2025-08-28,48099.39,I,C,,152,5498,1,9290.08,3362,SLRH Pharmacy Upgrades
1,13186464,2886,2025-08-28,48099.39,I,C,,152,5784,1,5527.07,3342,SLRH CT Scan Replacement
1,13186464,2886,2025-08-28,48099.39,I,C,,152,5785,1,147.5,3344,SLRH Joint Commission T.I.
1,13186464,2886,2025-08-28,48099.39,I,C,,152,5786,1,2663.27,3345,SLRH Joint Comm. 7 Auto Doors
1,13186464,2886,2025-08-28,48099.39,I,C,,152,5787,1,25.5,3346,SLRH Sterilizer Replacement
1,13186464,2886,2025-08-28,48099.39,I,C,,152,5788,1,4190.88,3362,SLRH Pharmacy Upgrades
1,807929,2887,2025-08-28,360414.08,I,C,,111,6137,1,360414.08,4348,SCU Adobe (Kitchen) Remodel
1,3541463,2888,2025-08-28,30000.01,I,C,,167,6112,1,30000.01,4740,LPCH Stair Glass
1,EFT00955883,2889,2025-08-28,10900.0,I,C,,106,6158,1,7603.0,5018,ECH LG HVAC Duct Replacement
1,EFT00955883,2889,2025-08-28,10900.0,I,C,,106,6161,1,3297.0,5041,ECH LG Cancer Ctr Data Assist
1,1726804,2890,2025-08-28,5597.0,I,C,,104,6134,1,5597.0,5043,DH Radiology Corridor Ceiling
1,128035,2883,2025-08-26,47000.18,I,C,,115,6118,1,37023.18,4311,SMSC OR Flr & Cabinet Replacem
1,128035,2883,2025-08-26,47000.18,I,C,,115,6146,1,7487.0,5021,SMSC Kitchen Tile Repair Part2
1,128035,2883,2025-08-26,47000.18,I,C,,115,6147,1,2490.0,4963,SMSC Sterrad Outlet Swap
1,128515,2884,2025-08-26,19611.79,I,C,,115,5887,1,12251.19,4118,PAMF Dublin Sleep Lab Relocati
1,128515,2884,2025-08-26,19611.79,I,C,,115,6144,1,7360.6,4741,SH 15720 Winchester Endo Rel
1,1726143,2885,2025-08-26,268110.29,I,C,,104,5986,1,268110.29,4775,DH FA Area Detection Part B
1,1725742,2882,2025-08-25,2710540.73,I,C,,104,6120,1,457098.17,4484,Dignity CRMC IT Refresh
1,1725742,2882,2025-08-25,2710540.73,I,C,,104,6121,1,19042.2,4758,Dignity Woodland Memorial Hosp
1,1725742,2882,2025-08-25,2710540.73,I,C,,104,6126,1,217239.35,4581,SRDH San Martin IT Refresh
1,1725742,2882,2025-08-25,2710540.73,I,C,,104,6127,1,402427.89,4582,SRDH Siena IT Refresh
1,1725742,2882,2025-08-25,2710540.73,I,C,,104,6129,1,846389.63,4107,SJMC IT Infrastructure Refresh
1,1725742,2882,2025-08-25,2710540.73,I,C,,104,6130,1,93343.5,4915,SJMC O.B. Power + Wireless
1,1725742,2882,2025-08-25,2710540.73,I,C,,104,6131,1,674999.99,4908,SJMC IT Refresh Fiber to Exter
1,127495,2880,2025-08-21,6123.5,I,C,,115,6113,1,6123.5,4018,SH 301 OSF Pharmacotherapy Con
1,EFT00955164,2881,2025-08-21,77839.0,I,C,,106,6110,1,9367.0,5042,ECH LG Ortho 1012 Mech Valves
1,EFT00955164,2881,2025-08-21,77839.0,I,C,,106,6132,1,19361.0,5026,ECH LG Misc Work
1,EFT00955164,2881,2025-08-21,77839.0,I,C,,106,6148,1,19894.0,4888,ECH MV Orchard Ph2 Make Rdy
1,EFT00955164,2881,2025-08-21,77839.0,I,C,,106,6149,1,26475.0,4360,ECH LG Lab Emergency Shower
1,EFT00955164,2881,2025-08-21,77839.0,I,C,,106,6153,1,2742.0,5024,ECH MOB 2495 Relocate Eye Wash
1,21408,2879,2025-08-20,64141.09,I,C,,119,5604,1,64141.09,3399,IHC 2nd Flr Administrative Off
1,127066,2878,2025-08-19,3084.0,I,C,,115,6128,1,3084.0,4997,PAMF 7600 OD Fire Rated Door
1,13184989,2877,2025-08-18,42387.9,I,C,,152,6050,1,21543.05,3342,SLRH CT Scan Replacement
1,13184989,2877,2025-08-18,42387.9,I,C,,152,6051,1,1923.36,3345,SLRH Joint Comm. 7 Auto Doors
1,13184989,2877,2025-08-18,42387.9,I,C,,152,6052,1,18921.49,3362,SLRH Pharmacy Upgrades
1,EFT00949147,2876,2025-08-14,32475.0,I,C,,106,5994,1,2938.0,4968,ECH MV Pivot 1923 Pharmacy Sca
1,EFT00949147,2876,2025-08-14,32475.0,I,C,,106,6056,1,7919.0,5015,ECH MV Sobrato GF#66#7 Patch &
1,EFT00949147,2876,2025-08-14,32475.0,I,C,,106,6057,1,10944.0,5060,ECHMV Sobrato GF66 Temp WallsI
1,EFT00949147,2876,2025-08-14,32475.0,I,C,,106,6059,1,2435.0,5057,ECH MV #736543 Sobrato 1F66 Co
1,EFT00949147,2876,2025-08-14,32475.0,I,C,,106,6060,1,4419.0,4865,"ECH MV 730064 Main, ED Splashg"
1,EFT00949147,2876,2025-08-14,32475.0,I,C,,106,6063,1,3820.0,4864,ECH MV 729635 Splashguard Med
1,125968,2874,2025-08-12,177881.56,I,C,,115,6064,1,14574.0,4086,SH 701 Remove Doors Admin Rec
1,125968,2874,2025-08-12,177881.56,I,C,,115,6065,1,18998.76,4118,PAMF Dublin Sleep Lab Relocati
1,125968,2874,2025-08-12,177881.56,I,C,,115,6068,1,68074.15,4863,SH Fremont CT Replacement
1,125968,2874,2025-08-12,177881.56,I,C,,115,6104,1,76234.65,3793,PAMF 2400 Samaritan Derm Light
1,020200,2871,2025-08-11,11677.6,I,C,,208,6005,1,11677.6,3178,ABH IT Room Cooling Upgrade
1,3498021,2872,2025-08-11,561121.93,I,C,,167,6018,1,15841.76,4899,LPCH West Leak Corridor 1570
1,3498021,2872,2025-08-11,561121.93,I,C,,167,6047,1,13043.26,4944,LPCH Leak Corridor Unit 350
1,3498021,2872,2025-08-11,561121.93,I,C,,167,6094,1,22623.91,4936,LPCH Leak 3817-3819
1,3498021,2872,2025-08-11,561121.93,I,C,,167,6095,1,93793.6,4851,LPCH W Garage Elevator 57 Mode
1,3498021,2872,2025-08-11,561121.93,I,C,,167,6096,1,45633.4,4967,LPCH Mens Public Restroom 1710
1,3498021,2872,2025-08-11,561121.93,I,C,,167,6099,1,31002.21,4826,LPCH Leak 3623 Clean Utility
1,3498021,2872,2025-08-11,561121.93,I,C,,167,6100,1,33443.94,4959,LPCH 1722 leak
1,3498021,2872,2025-08-11,561121.93,I,C,,167,6101,1,26069.02,4801,LPCH Leak 1858
1,3498021,2872,2025-08-11,561121.93,I,C,,167,6102,1,71424.72,4740,LPCH Stair Glass
1,3498021,2872,2025-08-11,561121.93,I,C,,167,6105,1,19352.69,4896,LPCH 3854/2854 leak
1,3498021,2872,2025-08-11,561121.93,I,C,,167,6107,1,84328.8,4793,LPCH OR Power - Part 3
1,3498021,2872,2025-08-11,561121.93,I,C,,167,6108,1,11668.62,4813,LPCH 730W Chiller Retrofit
1,3498021,2872,2025-08-11,561121.93,I,C,,167,6109,1,92896.0,4813,LPCH 730W Chiller Retrofit
1,1721736,2873,2025-08-11,1619.0,I,C,,104,6090,1,1619.0,5016,DH SC Surgery Ctr Demo/Wtr Rep
1,3457933,2870,2025-08-08,296893.05,I,C,,167,6045,1,5090.0,4851,LPCH W Garage Elevator 57 Mode
1,3457933,2870,2025-08-08,296893.05,I,C,,167,6046,1,17721.88,4793,LPCH OR Power - Part 3
1,3457933,2870,2025-08-08,296893.05,I,C,,167,6077,1,131075.1,3687,LPCH 725 Welch EV Chargers
1,3457933,2870,2025-08-08,296893.05,I,C,,167,6079,1,9800.0,4961,LPCH G530 Waste Line Replacemt
1,3457933,2870,2025-08-08,296893.05,I,C,,167,6082,1,12666.0,4881,LPCH 700 Welch Barn Leak
1,3457933,2870,2025-08-08,296893.05,I,C,,167,6083,1,318.95,4944,LPCH Leak Corridor Unit 350
1,3457933,2870,2025-08-08,296893.05,I,C,,167,6084,1,6811.27,4929,LPCH Consult Room 2627 Leak
1,3457933,2870,2025-08-08,296893.05,I,C,,167,6085,1,6621.07,4887,LPCH Room 3620 Shower Valve Re
1,3457933,2870,2025-08-08,296893.05,I,C,,167,6086,1,2656.18,4842,LPCH Leak 3036
1,3457933,2870,2025-08-08,296893.05,I,C,,167,6088,1,64132.6,3655,LPCH West Fire Pump Replacemen
1,3457933,2870,2025-08-08,296893.05,I,C,,167,6089,1,40000.0,4883,LPCH 730 Welch Security Adds
1,124516,2867,2025-08-07,426346.51,I,C,,115,5897,1,52915.54,3468,SH 4050 Dublin-Generator
1,124516,2867,2025-08-07,426346.51,I,C,,115,5917,1,5958.81,3468,SH 4050 Dublin-Generator
1,124516,2867,2025-08-07,426346.51,I,C,,115,5958,1,41606.13,4531,SH Fremont OBGYN Conversion
1,124516,2867,2025-08-07,426346.51,I,C,,115,5963,1,124404.25,4164,SH 795 Locker Rms Convert Exam
1,124516,2867,2025-08-07,426346.51,I,C,,115,5972,1,23405.59,4352,PAMF 26 Rancho WIC/Ophthalmolo
1,124516,2867,2025-08-07,426346.51,I,C,,115,5982,1,3946.0,4119,SH 301 OSF Varian Bravos HDR
1,124516,2867,2025-08-07,426346.51,I,C,,115,5983,1,30405.0,4052,SH 2581 Sam ENT Relocation
1,124516,2867,2025-08-07,426346.51,I,C,,115,5984,1,7416.5,4018,SH 301 OSF Pharmacotherapy Con
1,124516,2867,2025-08-07,426346.51,I,C,,115,6067,1,136288.69,3725,SH Fremont MRI & CT Replacem
1,EFT00948339,2868,2025-08-07,8949.0,I,C,,106,6111,1,8949.0,5044,ECH LG Assist Eng Replace Coil
1,123844,2861,2025-08-05,3848.0,I,C,,115,5836,1,3848.0,4382,SMSC Pharmacy Hood Replacement
1,124022,2862,2025-08-05,343244.75,I,C,,115,5822,1,2008.1,4670,SH 701 MV Pharmacotherapy TI
1,124022,2862,2025-08-05,343244.75,I,C,,115,5867,1,41277.78,4540,PAMF Fremont PreCon OSHPD3 Con
1,124022,2862,2025-08-05,343244.75,I,C,,115,5870,1,10422.01,4541,PAMF 301 San Carlos PreCon OSH
1,124022,2862,2025-08-05,343244.75,I,C,,115,5891,1,29776.55,3815,SH 301 Sunnyvale MRI Replace
1,124022,2862,2025-08-05,343244.75,I,C,,115,5899,1,141702.69,4029,SH 4000 Dublin 3rd Fl Infusion
1,124022,2862,2025-08-05,343244.75,I,C,,115,5900,1,88457.88,4531,SH Fremont OBGYN Conversion
1,124022,2862,2025-08-05,343244.75,I,C,,115,5901,1,12873.0,4870,SH Fremont Palliative Care
1,124022,2862,2025-08-05,343244.75,I,C,,115,5959,1,16726.74,4824,PAMF 201 OSF Vehicle Incident
1,1719528,2860,2025-08-01,2794363.14,I,C,,104,6012,1,714096.08,4484,Dignity CRMC IT Refresh
1,1719528,2860,2025-08-01,2794363.14,I,C,,104,6013,1,328879.01,4485,Dignity Mercy Gilbert IT Refrs
1,1719528,2860,2025-08-01,2794363.14,I,C,,104,6016,1,5923.75,4483,Dignity Glendale ED IT Refresh
1,1719528,2860,2025-08-01,2794363.14,I,C,,104,6034,1,978571.45,4582,SRDH Siena IT Refresh
1,1719528,2860,2025-08-01,2794363.14,I,C,,104,6035,1,766892.85,4581,SRDH San Martin IT Refresh
1,123272,2856,2025-07-31,18418.11,I,C,,115,6070,1,18418.11,3468,SH 4050 Dublin-Generator
1,123502,2857,2025-07-31,154065.58,I,C,,115,5995,1,144647.58,4311,SMSC OR Flr & Cabinet Replacem
1,123502,2857,2025-07-31,154065.58,I,C,,115,6066,1,9418.0,4977,"SMSC WindowTint Rms233,234,235"
1,797015,2858,2025-07-31,414412.2,I,C,,111,6053,1,414412.2,4348,SCU Adobe (Kitchen) Remodel
1,1719093,2859,2025-07-31,47625.11,I,C,,104,6010,1,20191.05,4159,Westgate Medical IT Refresh
1,1719093,2859,2025-07-31,47625.11,I,C,,104,6011,1,21652.35,4159,Westgate Medical IT Refresh
1,1719093,2859,2025-07-31,47625.11,I,C,,104,6017,1,5781.71,4483,Dignity Glendale ED IT Refresh
1,13180919,2854,2025-07-30,238530.08,I,C,,152,5784,1,105014.23,3342,SLRH CT Scan Replacement
1,13180919,2854,2025-07-30,238530.08,I,C,,152,5785,1,2802.5,3344,SLRH Joint Commission T.I.
1,13180919,2854,2025-07-30,238530.08,I,C,,152,5786,1,50602.09,3345,SLRH Joint Comm. 7 Auto Doors
1,13180919,2854,2025-07-30,238530.08,I,C,,152,5787,1,484.5,3346,SLRH Sterilizer Replacement
1,13180919,2854,2025-07-30,238530.08,I,C,,152,5788,1,79626.76,3362,SLRH Pharmacy Upgrades
1,13181748,2855,2025-07-30,209689.95,I,C,,152,5858,1,83885.28,3342,SLRH CT Scan Replacement
1,13181748,2855,2025-07-30,209689.95,I,C,,152,5859,1,4773.75,3344,SLRH Joint Commission T.I.
1,13181748,2855,2025-07-30,209689.95,I,C,,152,5860,1,35406.07,3345,SLRH Joint Comm. 7 Auto Doors
1,13181748,2855,2025-07-30,209689.95,I,C,,152,5861,1,29847.01,3362,SLRH Pharmacy Upgrades
1,13181748,2855,2025-07-30,209689.95,I,C,,152,5969,1,14070.78,3342,SLRH CT Scan Replacement
1,13181748,2855,2025-07-30,209689.95,I,C,,152,5970,1,1448.75,3345,SLRH Joint Comm. 7 Auto Doors
1,13181748,2855,2025-07-30,209689.95,I,C,,152,5971,1,40258.31,3362,SLRH Pharmacy Upgrades
1,123017,2853,2025-07-29,15067.0,I,C,,115,5981,1,15067.0,4670,SH 701 MV Pharmacotherapy TI
1,3455493,2851,2025-07-28,121186.39,I,C,,167,5914,1,33812.87,4929,LPCH Consult Room 2627 Leak
1,3455493,2851,2025-07-28,121186.39,I,C,,167,5935,1,9677.0,4937,LPCH Corridor 3870 Roof Leak
1,3455493,2851,2025-07-28,121186.39,I,C,,167,5938,1,25000.01,4039,LPCH Main HNC Project
1,3455493,2851,2025-07-28,121186.39,I,C,,167,5962,1,27859.63,4896,LPCH 3854/2854 leak
1,3455493,2851,2025-07-28,121186.39,I,C,,167,6044,1,13451.21,4959,LPCH 1722 leak
1,3455493,2851,2025-07-28,121186.39,I,C,,167,6061,1,11385.67,4896,LPCH 3854/2854 leak
1,,2850,2025-07-25,0.0,I,C,,115,5834,1,52057.25,4415,SMSC Kitchen MUA Replacement
1,,2850,2025-07-25,0.0,I,C,,115,6124,1,-52057.25,4415,SMSC Kitchen MUA Replacement
1,,2866,2025-07-25,0.0,I,C,,115,5783,1,74367.5,4415,SMSC Kitchen MUA Replacement
1,,2866,2025-07-25,0.0,I,C,,115,6122,1,-74367.5,4415,SMSC Kitchen MUA Replacement
1,EFT00941133,2845,2025-07-24,14763.0,I,C,,106,6054,1,3376.0,5025,ECH LG Rehab Coil Repairs
1,EFT00941133,2845,2025-07-24,14763.0,I,C,,106,6055,1,3669.0,4905,ECH LG Engineering Misc
1,EFT00941133,2845,2025-07-24,14763.0,I,C,,106,6058,1,7718.0,5040,ECH MV Orchard Drain Pipe Repl
1,122072,2846,2025-07-24,92810.41,I,C,,115,5823,1,33893.5,4753,SH 301 OSF MA Pods
1,122072,2846,2025-07-24,92810.41,I,C,,115,5886,1,58916.91,4029,SH 4000 Dublin 3rd Fl Infusion
1,3414605,2844,2025-07-23,319845.43,I,C,,167,6019,1,1046.92,4931,LPCH Room 1786 Leak
1,3414605,2844,2025-07-23,319845.43,I,C,,167,6026,1,25875.0,4131,LPCH West Lighting Control Sys
1,3414605,2844,2025-07-23,319845.43,I,C,,167,6027,1,14500.6,4509,LPCH Leak 3610A Handwash Sink
1,3414605,2844,2025-07-23,319845.43,I,C,,167,6029,1,78686.96,4740,LPCH Stair Glass
1,3414605,2844,2025-07-23,319845.43,I,C,,167,6030,1,14197.5,3687,LPCH 725 Welch EV Chargers
1,3414605,2844,2025-07-23,319845.43,I,C,,167,6031,1,3228.93,3668,LPCH West G853 FCU project
1,3414605,2844,2025-07-23,319845.43,I,C,,167,6032,1,181950.75,3655,LPCH West Fire Pump Replacemen
1,3414605,2844,2025-07-23,319845.43,I,C,,167,6075,1,358.77,3668,LPCH West G853 FCU project
1,121207,2842,2025-07-22,13514.61,I,C,,115,5978,1,13514.61,4238,2506 Samaritan ORs 1-3 Outlets
1,121017,2843,2025-07-22,28173.0,I,C,,115,6033,1,8500.0,4925,SMSC Drive Investigation & Min
1,121017,2843,2025-07-22,28173.0,I,C,,115,6036,1,15319.0,4925,SMSC Drive Investigation & Min
1,121017,2843,2025-07-22,28173.0,I,C,,115,6037,1,4354.0,5001,SMSC Footing and Pull Install
1,065554,2837,2025-07-21,1253.0,I,C,,246,6074,1,1253.0,5019,DH Emergency Roof Vent Extensi
1,445427,2838,2025-07-21,4047.0,I,C,,133,5913,1,4047.0,4806,SVMH Temp ED Trailer Concrete
